99.75	211.55	151	303.8	1
99.75	211.55	151	303.8	1
99.75	211.55	151	303.8	1
100.25	212.45	151	303.8	1
100.75	213.35	151	303.8	1
100.5	212.9	151	303.8	1
100.75	213.35	151	303.8	1
100.75	213.35	151	303.8	1
100.5	212.9	151	303.8	1
100	212	151	303.8	1
100	212	151	303.8	1
100.25	212.45	151	303.8	1
100.5	212.9	151	303.8	1
101	213.8	151	303.8	1
101.25	214.25	151	303.8	1
101.5	214.7	151	303.8	1
101	213.8	151	303.8	1
100.75	213.35	151	303.8	1
100.75	213.35	151	303.8	1
100.5	212.9	151	303.8	1
100.5	212.9	151	303.8	1
100.5	212.9	151	303.8	1
100.5	212.9	151	303.8	1
100.75	213.35	151	303.8	1
101	213.8	151	303.8	1
101.25	214.25	151	303.8	1
100.75	213.35	151	303.8	1
100.5	212.9	151	303.8	1
100.5	212.9	151	303.8	1
100.25	212.45	151	303.8	1
100.5	212.9	151	303.8	1
101	213.8	151	303.8	1
101	213.8	151	303.8	1
101.75	215.15	151	303.8	1
102	215.6	151	303.8	1
102.25	216.05	151	303.8	1
102.25	216.05	151	303.8	1
103	217.4	151	303.8	1
102.75	216.95	151	303.8	1
102.75	216.95	151	303.8	1
102.75	216.95	151	303.8	1
